Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения
3;филлер;восклицание;pair; - ; - ; - ;id92;Мужской;20;Неоконченное среднее профессиональное;IT;filler3.2;неправильная интерпретация;29C
1;филлер;восклицание;pair; - ; - ; - ;id93;Мужской;20;Неоконченное высшее;Медицина;filler3.2;неправильная интерпретация;29C
2;филлер;восклицание;pair; - ; - ; - ;id94;Женский;29;Неоконченное высшее;Менеджмент;filler3.2;неправильная интерпретация;29C
1;филлер;восклицание;pair; - ; - ; - ;id95;Женский;20;Среднее общее;Юриспруденция;filler3.2;неправильная интерпретация;29C
3;филлер;восклицание;pair; - ; - ; - ;id96;Мужской;20;Среднее профессиональное;Юриспруденция;filler3.2;неправильная интерпретация;29C
2;филлер;восклицание;pair; - ; - ; - ;id97;Мужской;20;Неоконченное высшее;Журналистика;filler3.2;неправильная интерпретация;29C
5;филлер;восклицание;pair; - ; - ; - ;id98;Женский;20;Высшее;Экономика;filler3.2;неправильная интерпретация;29C
1;филлер;восклицание;pair; - ; - ; - ;id99;Мужской;27;Высшее;Логистика;filler3.2;неправильная интерпретация;29C
2;филлер;восклицание;pair; - ; - ; - ;id100;Мужской;20;Неоконченное высшее;Маркетинг;filler3.2;неправильная интерпретация;29C
4;филлер;вопрос;pair; - ; - ; - ;id76;Мужской;20;Основное общее;IT;filler23.2;неправильная интерпретация;11C
1;филлер;вопрос;pair; - ; - ; - ;id77;Женский;21;Неоконченное высшее;Иностранные языки;filler23.2;неправильная интерпретация;11C
5;филлер;вопрос;pair; - ; - ; - ;id78;Мужской;20;Неоконченное высшее;Маркетинг;filler23.2;неправильная интерпретация;11C
1;филлер;вопрос;pair; - ; - ; - ;id79;Женский;22;Высшее;Иностранные языки;filler23.2;неправильная интерпретация;11C
1;филлер;вопрос;pair; - ; - ; - ;id80;Мужской;20;Неоконченное высшее;Учеба;filler23.2;неправильная интерпретация;11C
1;филлер;вопрос;pair; - ; - ; - ;id81;Женский;25;Высшее;Консалтинг;filler23.2;неправильная интерпретация;11C
1;филлер;вопрос;pair; - ; - ; - ;id82;Женский;24;Высшее;Дизайн;filler23.2;неправильная интерпретация;11C
2;филлер;вопрос;pair; - ; - ; - ;id83;Мужской;25;Неоконченное высшее;IT;filler23.2;неправильная интерпретация;11C
5;филлер;вопрос;pair; - ; - ; - ;id84;Мужской;21;Неоконченное высшее;Инженерное дело;filler23.2;неправильная интерпретация;11C
1;филлер;вопрос;pair; - ; - ; - ;id85;Мужской;24;Высшее;IT;filler23.2;неправильная интерпретация;11C
4;филлер;вопрос;pair; - ; - ; - ;id86;Женский;20;Неоконченное среднее профессиональное;Бухгалтерский учет;filler23.2;неправильная интерпретация;11C
3;филлер;вопрос;pair; - ; - ; - ;id87;Женский;21;Среднее профессиональное;Легкая промышленость;filler23.2;неправильная интерпретация;11C
1;филлер;вопрос;pair; - ; - ; - ;id88;Женский;21;Среднее профессиональное;Сфера обслуживания;filler23.2;неправильная интерпретация;11C
3;филлер;вопрос;pair; - ; - ; - ;id89;Мужской;25;Среднее профессиональное;Инженерное дело;filler23.2;неправильная интерпретация;11C
5;филлер;вопрос;pair; - ; - ; - ;id90;Женский;21;Среднее общее;Менеджмент;filler23.2;неправильная интерпретация;11C
5;филлер;вопрос;pair; - ; - ; - ;id91;Мужской;25;Высшее;Преподавание;filler23.2;неправильная интерпретация;11C
4;филлер;вопрос;pair; - ; - ; - ;id92;Мужской;20;Неоконченное среднее профессиональное;IT;filler23.2;неправильная интерпретация;11C
